2.983061699999999816e-01,3.273183900000000146e-01,3.140983700000000156e-01,2.628235800000000011e-01,3.175641599999999842e-01,3.522058499999999870e-01,2.212847799999999865e-01,2.751963499999999785e-01,3.391743199999999736e-01
1.767845899999999915e-01,2.218827700000000069e-01,2.970493799999999740e-01,1.789069399999999865e-01,2.255468300000000037e-01,3.045947399999999750e-01,1.735684700000000025e-01,2.146253700000000098e-01,2.781001599999999851e-01
2.206431299999999929e-01,2.662910199999999894e-01,3.105412100000000120e-01,2.179424199999999978e-01,2.767606100000000180e-01,3.588906499999999777e-01,2.029795899999999875e-01,2.606895799999999763e-01,3.565945300000000207e-01
2.345580899999999969e-01,2.628516399999999975e-01,2.723939200000000116e-01,2.265760400000000063e-01,2.720639799999999831e-01,3.123934500000000170e-01,2.063346799999999925e-01,2.560522800000000210e-01,3.207060899999999992e-01
2.291402399999999950e-01,2.832651800000000053e-01,3.412782699999999947e-01,2.216203300000000043e-01,2.863253900000000129e-01,3.851439300000000232e-01,2.025244599999999895e-01,2.613643800000000073e-01,3.626630399999999921e-01
1.554550000000000098e-01,1.897608500000000087e-01,2.434867500000000018e-01,1.324996099999999899e-01,1.566119699999999892e-01,1.914328100000000088e-01,1.152809399999999984e-01,1.330649499999999874e-01,1.573018200000000089e-01
1.283226500000000103e-01,1.459309500000000037e-01,1.669160600000000050e-01,1.199191099999999954e-01,1.334085000000000132e-01,1.481828500000000048e-01,1.110742400000000046e-01,1.211593499999999990e-01,1.314244400000000035e-01
1.386536399999999947e-01,1.615329400000000137e-01,1.912523600000000101e-01,1.353650799999999987e-01,1.584201600000000043e-01,1.895826700000000087e-01,1.292738200000000115e-01,1.506317500000000087e-01,1.795685999999999949e-01
1.523638300000000056e-01,1.845660199999999973e-01,2.334949500000000067e-01,1.557229400000000041e-01,1.882415000000000060e-01,2.362942100000000045e-01,1.541099999999999970e-01,1.832113800000000070e-01,2.225852799999999965e-01
1.133304200000000012e-01,1.293994300000000097e-01,1.502584899999999946e-01,1.031677899999999953e-01,1.162857399999999986e-01,1.328548800000000085e-01,9.417471500000000606e-02,1.048936399999999963e-01,1.180758699999999994e-01
1.760957900000000020e-01,2.198844199999999971e-01,2.908170299999999764e-01,1.830770300000000017e-01,2.262399900000000019e-01,2.893396799999999880e-01,1.821829699999999996e-01,2.177131300000000047e-01,2.601833100000000010e-01
1.903146599999999966e-01,2.397071199999999958e-01,3.177585399999999782e-01,1.821624400000000088e-01,2.291621699999999984e-01,3.063619100000000151e-01,1.681484500000000049e-01,2.067835699999999999e-01,2.662074700000000016e-01
2.454080700000000059e-01,2.545610200000000267e-01,2.427837200000000084e-01,2.348949300000000018e-01,2.563863299999999956e-01,2.581317499999999932e-01,2.115267200000000014e-01,2.376916099999999976e-01,2.519251200000000024e-01
2.050214700000000112e-01,2.596769500000000175e-01,3.414908999999999861e-01,1.955998399999999970e-01,2.361749700000000118e-01,2.836988699999999919e-01,1.790557899999999925e-01,2.052718500000000057e-01,2.295350399999999957e-01
1.506621099999999880e-01,1.704692600000000113e-01,1.907790000000000041e-01,1.528238000000000096e-01,1.684308099999999864e-01,1.814032700000000053e-01,1.502685099999999940e-01,1.605530000000000013e-01,1.666479999999999906e-01
3.214893699999999965e-01,3.141382200000000235e-01,2.742282899999999857e-01,2.901748100000000052e-01,3.222719900000000082e-01,3.148670499999999817e-01,2.440964800000000046e-01,2.907489600000000007e-01,3.230577499999999769e-01
1.517763699999999938e-01,1.841640900000000025e-01,2.339901100000000012e-01,1.512229200000000107e-01,1.820519700000000074e-01,2.274945399999999951e-01,1.462499300000000002e-01,1.726023799999999997e-01,2.081246900000000011e-01
2.237839799999999935e-01,2.752987100000000020e-01,3.310124700000000031e-01,2.467439800000000016e-01,2.878646300000000102e-01,3.098433899999999963e-01,2.532835900000000029e-01,2.706962800000000113e-01,2.634123199999999776e-01
1.987562200000000112e-01,2.553000200000000164e-01,3.518564000000000136e-01,1.958564100000000086e-01,2.477394400000000052e-01,3.292661399999999849e-01,1.840207399999999882e-01,2.238860500000000031e-01,2.765413899999999980e-01
2.231521599999999883e-01,2.733052100000000206e-01,3.261678299999999919e-01,2.195293200000000000e-01,2.556873800000000196e-01,2.822959400000000230e-01,2.035980599999999974e-01,2.241078300000000079e-01,2.331057800000000124e-01
1.781783299999999959e-01,2.234234599999999904e-01,2.978352599999999906e-01,1.749036499999999938e-01,2.193119000000000041e-01,2.936222399999999788e-01,1.653273399999999893e-01,2.030472399999999900e-01,2.614351300000000156e-01
2.212048400000000137e-01,2.870984400000000103e-01,3.912193500000000213e-01,1.975930899999999990e-01,2.406840799999999947e-01,2.933772000000000046e-01,1.727868200000000076e-01,1.996050600000000008e-01,2.269843800000000134e-01
1.311448799999999915e-01,1.421441499999999969e-01,1.515348400000000040e-01,1.319469299999999901e-01,1.403605300000000111e-01,1.461996499999999866e-01,1.297065500000000038e-01,1.351714800000000105e-01,1.377150000000000041e-01
1.994884799999999958e-01,2.455867499999999926e-01,3.051657300000000239e-01,2.007370300000000107e-01,2.394191099999999905e-01,2.797246199999999794e-01,1.917017500000000041e-01,2.181308100000000083e-01,2.388520000000000088e-01
2.022232200000000091e-01,2.282892699999999886e-01,2.452285899999999963e-01,1.769953599999999905e-01,2.043225200000000075e-01,2.312985899999999984e-01,1.541296799999999911e-01,1.783868299999999962e-01,2.064545899999999934e-01
2.392614399999999919e-01,2.713105199999999995e-01,2.838887299999999780e-01,2.346495700000000018e-01,2.792326600000000214e-01,3.131919100000000178e-01,2.153585399999999872e-01,2.601887099999999897e-01,3.058858600000000094e-01
1.129797599999999985e-01,1.203091399999999950e-01,1.264512600000000098e-01,1.072765900000000050e-01,1.153896300000000069e-01,1.230717499999999937e-01,1.009372800000000042e-01,1.092213400000000001e-01,1.176804399999999973e-01
1.196417599999999998e-01,1.387899800000000072e-01,1.651304000000000105e-01,1.103536999999999990e-01,1.261723100000000097e-01,1.470861400000000041e-01,1.014945899999999956e-01,1.143887700000000007e-01,1.307678200000000068e-01
2.437742800000000098e-01,3.137946699999999978e-01,4.019422799999999851e-01,2.257100999999999968e-01,2.834116099999999805e-01,3.540669300000000019e-01,1.994567200000000040e-01,2.393870800000000021e-01,2.831833400000000056e-01
1.381465100000000001e-01,1.550616400000000006e-01,1.728049999999999864e-01,1.344963299999999973e-01,1.495311699999999910e-01,1.646845200000000009e-01,1.281732700000000058e-01,1.406318099999999960e-01,1.525662999999999880e-01
1.483867100000000050e-01,1.783097399999999944e-01,2.225291100000000022e-01,1.368051200000000023e-01,1.608853799999999945e-01,1.941022699999999934e-01,1.248513900000000065e-01,1.435598999999999903e-01,1.676085900000000017e-01
1.600399200000000022e-01,1.782866899999999977e-01,1.939516699999999927e-01,1.473896000000000095e-01,1.659306000000000114e-01,1.846994299999999978e-01,1.339558200000000032e-01,1.509513100000000052e-01,1.696385599999999938e-01
2.841234200000000154e-01,3.371601699999999813e-01,3.555092899999999778e-01,2.461058999999999886e-01,2.991769899999999760e-01,3.421852799999999806e-01,2.069937400000000094e-01,2.480399699999999985e-01,2.901951500000000128e-01
2.286929699999999954e-01,2.701189399999999741e-01,3.015597500000000153e-01,2.447276300000000016e-01,2.740015000000000089e-01,2.811761300000000241e-01,2.426824200000000098e-01,2.528600200000000187e-01,2.424868699999999933e-01
1.767427400000000093e-01,2.190235399999999888e-01,2.841487200000000213e-01,1.747699400000000125e-01,2.129681400000000002e-01,2.666606200000000149e-01,1.662700699999999920e-01,1.962806699999999904e-01,2.328291200000000005e-01
1.671318300000000090e-01,1.928061000000000080e-01,2.197566099999999911e-01,1.547222099999999989e-01,1.775738400000000106e-01,2.026108500000000090e-01,1.407864500000000074e-01,1.596532400000000018e-01,1.804254299999999978e-01
2.304480799999999996e-01,2.618055499999999980e-01,2.767647799999999880e-01,2.203608900000000037e-01,2.666459700000000099e-01,3.124710800000000122e-01,1.997484999999999955e-01,2.481009999999999882e-01,3.141174700000000097e-01
1.309978099999999923e-01,1.485722700000000063e-01,1.689392999999999867e-01,1.287973099999999982e-01,1.479167000000000121e-01,1.719171700000000080e-01,1.240384399999999998e-01,1.431294599999999861e-01,1.682219799999999932e-01
1.583462099999999873e-01,1.939598800000000012e-01,2.501097899999999985e-01,1.385093300000000138e-01,1.646456099999999978e-01,2.026100899999999927e-01,1.221035099999999984e-01,1.415583900000000062e-01,1.679778600000000066e-01
1.711951899999999971e-01,1.965926600000000024e-01,2.217645500000000047e-01,1.669539800000000018e-01,1.951142999999999905e-01,2.272419800000000101e-01,1.574503499999999889e-01,1.845303399999999872e-01,2.176853300000000102e-01
2.407822900000000099e-01,2.930013699999999832e-01,3.379828100000000224e-01,2.636072199999999754e-01,3.097479899999999731e-01,3.303951099999999919e-01,2.650067700000000026e-01,2.898447000000000107e-01,2.854399699999999873e-01
1.773198300000000116e-01,2.078310600000000119e-01,2.410878100000000135e-01,1.706087000000000020e-01,2.020947499999999897e-01,2.402894499999999878e-01,1.588843100000000008e-01,1.872402300000000075e-01,2.228288400000000002e-01
2.309672999999999865e-01,2.630662699999999909e-01,2.788491599999999848e-01,2.180318599999999940e-01,2.534211199999999997e-01,2.793768500000000099e-01,1.959948699999999877e-01,2.270508499999999985e-01,2.542497300000000071e-01
2.655786900000000061e-01,3.380391600000000052e-01,4.072163300000000152e-01,2.323571299999999951e-01,2.964339300000000121e-01,3.794810000000000128e-01,1.977500399999999880e-01,2.445945499999999939e-01,3.076712400000000125e-01
2.512187200000000065e-01,2.802025000000000210e-01,2.847365000000000035e-01,2.289280900000000007e-01,2.639799099999999843e-01,2.848383800000000021e-01,1.999080799999999880e-01,2.314355200000000057e-01,2.580037299999999867e-01
1.214267500000000000e-01,1.389660799999999918e-01,1.612718399999999996e-01,1.211976599999999987e-01,1.375274400000000008e-01,1.573871900000000101e-01,1.186435299999999970e-01,1.328423699999999874e-01,1.490749899999999906e-01
2.016488999999999920e-01,2.464557900000000079e-01,3.009614199999999795e-01,2.044804799999999922e-01,2.492660999999999905e-01,3.018084699999999954e-01,1.963197200000000031e-01,2.329282599999999981e-01,2.709386799999999873e-01
2.673599300000000234e-01,3.262795499999999738e-01,3.650731099999999785e-01,2.401342900000000002e-01,3.098863000000000034e-01,4.018917699999999815e-01,2.067254500000000050e-01,2.659381499999999843e-01,3.630828899999999915e-01
1.691359600000000019e-01,2.092013699999999976e-01,2.726916899999999866e-01,1.660418700000000081e-01,2.056738399999999967e-01,2.700334799999999924e-01,1.575390600000000085e-01,1.919663000000000064e-01,2.448058899999999982e-01
1.700510699999999986e-01,1.979356700000000080e-01,2.283775299999999953e-01,1.582815300000000036e-01,1.847882299999999978e-01,2.163631299999999869e-01,1.444046800000000075e-01,1.672420599999999979e-01,1.951573500000000072e-01
1.724663999999999919e-01,2.095503999999999978e-01,2.614178099999999727e-01,1.716608900000000104e-01,2.123288799999999976e-01,2.759483600000000036e-01,1.644922400000000118e-01,2.028810699999999967e-01,2.640921800000000097e-01
2.958736100000000091e-01,3.498451599999999884e-01,3.621700500000000211e-01,2.544619300000000028e-01,3.181066300000000013e-01,3.772456000000000143e-01,2.123793900000000012e-01,2.644427799999999884e-01,3.308499699999999932e-01
2.117332199999999998e-01,2.418608800000000003e-01,2.618014100000000122e-01,2.126656199999999997e-01,2.519026200000000215e-01,2.873177399999999881e-01,2.015303800000000090e-01,2.416169800000000090e-01,2.846318500000000196e-01
2.649695100000000192e-01,3.066152999999999795e-01,3.204780099999999798e-01,2.577638199999999769e-01,3.143852300000000155e-01,3.559979799999999917e-01,2.320928899999999961e-01,2.850825399999999954e-01,3.380507200000000267e-01
1.420672000000000046e-01,1.565910299999999922e-01,1.697032199999999880e-01,1.427509999999999890e-01,1.537324899999999994e-01,1.616731399999999930e-01,1.396105800000000119e-01,1.465694600000000125e-01,1.499076699999999929e-01
2.173117099999999913e-01,2.451987700000000103e-01,2.599726099999999929e-01,1.984350000000000003e-01,2.333338399999999868e-01,2.668354800000000138e-01,1.758929999999999938e-01,2.093907899999999933e-01,2.500040900000000121e-01
2.126437499999999925e-01,2.255150499999999947e-01,2.240745199999999993e-01,2.127907400000000060e-01,2.318282600000000082e-01,2.367937999999999987e-01,2.009654300000000005e-01,2.221875100000000047e-01,2.327574699999999941e-01
1.479501699999999920e-01,1.504314300000000049e-01,1.484109000000000123e-01,1.460491200000000045e-01,1.527610799999999935e-01,1.551755499999999954e-01,1.403245399999999976e-01,1.503787099999999988e-01,1.574010399999999921e-01
2.355087899999999956e-01,2.960813600000000156e-01,3.653720300000000143e-01,2.336809699999999879e-01,2.899254099999999945e-01,3.494969900000000074e-01,2.166657200000000061e-01,2.574077200000000065e-01,2.937518599999999758e-01
2.362260200000000088e-01,2.974966499999999736e-01,3.680157800000000146e-01,2.119021000000000099e-01,2.628566500000000250e-01,3.264797799999999972e-01,1.846579600000000099e-01,2.216569700000000087e-01,2.664427999999999797e-01
2.009502400000000022e-01,2.558333700000000044e-01,3.430114899999999745e-01,1.854690800000000084e-01,2.339925700000000108e-01,3.136774600000000190e-01,1.664736199999999888e-01,2.043140999999999985e-01,2.623117099999999757e-01
2.151198199999999894e-01,2.645638000000000156e-01,3.215663000000000271e-01,1.942042200000000107e-01,2.326763199999999920e-01,2.759309999999999818e-01,1.711823100000000042e-01,1.985692000000000013e-01,2.276052899999999879e-01
3.229693200000000042e-01,3.321214299999999953e-01,2.981319599999999737e-01,2.920187000000000199e-01,3.359042300000000258e-01,3.389380000000000170e-01,2.456421299999999863e-01,2.966198400000000235e-01,3.358635600000000054e-01
1.322306599999999999e-01,1.468483499999999886e-01,1.616707400000000072e-01,1.343799800000000100e-01,1.463252600000000125e-01,1.566742700000000044e-01,1.333115500000000009e-01,1.417862199999999906e-01,1.475644200000000017e-01
1.990932900000000061e-01,2.574782299999999746e-01,3.616450600000000182e-01,2.071217200000000092e-01,2.696023100000000117e-01,3.803749200000000052e-01,2.037064199999999992e-01,2.570208099999999884e-01,3.355178999999999800e-01
1.894994799999999979e-01,2.260414299999999876e-01,2.672450399999999893e-01,1.819905599999999957e-01,2.150717099999999993e-01,2.519672800000000157e-01,1.684443399999999980e-01,1.947267000000000026e-01,2.224605600000000016e-01
1.240763200000000038e-01,1.299560899999999963e-01,1.334249000000000129e-01,1.271424100000000112e-01,1.305267999999999984e-01,1.310416500000000095e-01,1.275440999999999936e-01,1.281584299999999899e-01,1.259856599999999993e-01
2.201702299999999946e-01,2.672842300000000115e-01,3.150949599999999795e-01,2.129295599999999899e-01,2.473014500000000060e-01,2.736679499999999932e-01,1.954072500000000046e-01,2.161150500000000030e-01,2.273996500000000087e-01
2.055636999999999881e-01,2.398170799999999880e-01,2.690326499999999843e-01,1.840804000000000051e-01,2.171229699999999985e-01,2.530253800000000219e-01,1.620867599999999964e-01,1.898550999999999989e-01,2.228882399999999875e-01
1.991671700000000045e-01,2.295557500000000029e-01,2.544091900000000073e-01,1.914579899999999946e-01,2.220553399999999900e-01,2.501061199999999873e-01,1.766177100000000111e-01,2.029013799999999923e-01,2.280473000000000083e-01
1.580130800000000002e-01,1.860042799999999941e-01,2.210652899999999976e-01,1.461699099999999862e-01,1.725724100000000094e-01,2.082505000000000051e-01,1.333176399999999873e-01,1.562524799999999991e-01,1.877782000000000062e-01
2.149144500000000069e-01,2.809400799999999809e-01,3.954301199999999961e-01,2.085253599999999929e-01,2.727352100000000057e-01,3.893731699999999907e-01,1.922696600000000089e-01,2.430831099999999911e-01,3.244020599999999921e-01
1.406599099999999991e-01,1.680129999999999957e-01,2.084510699999999883e-01,1.401896900000000057e-01,1.672145700000000068e-01,2.069343999999999906e-01,1.361734099999999947e-01,1.605203799999999903e-01,1.946349699999999905e-01
1.089871200000000068e-01,1.227933199999999975e-01,1.398088700000000018e-01,9.971315000000000039e-02,1.107920700000000064e-01,1.239734799999999970e-01,9.141266800000000248e-02,1.003419900000000059e-01,1.106513199999999975e-01
3.268946200000000246e-01,3.455248200000000103e-01,3.146548900000000204e-01,3.214745600000000203e-01,3.653411100000000244e-01,3.532443800000000245e-01,2.806009700000000051e-01,3.276637000000000022e-01,3.403280799999999773e-01
2.608762800000000159e-01,3.172722499999999779e-01,3.562145999999999924e-01,2.982179799999999936e-01,3.310794499999999974e-01,3.209536100000000003e-01,3.085923400000000205e-01,3.012689000000000061e-01,2.649946799999999825e-01
1.620533200000000007e-01,1.905922800000000028e-01,2.253884399999999955e-01,1.495806199999999975e-01,1.697906200000000032e-01,1.910855300000000034e-01,1.360635900000000120e-01,1.498186999999999991e-01,1.626607700000000101e-01
1.064816400000000024e-01,1.204823399999999933e-01,1.382915700000000025e-01,1.071193399999999935e-01,1.214316800000000002e-01,1.397680500000000048e-01,1.061140400000000067e-01,1.199954399999999949e-01,1.376243000000000050e-01
2.250926900000000119e-01,2.276723099999999889e-01,2.153979500000000047e-01,2.147090799999999966e-01,2.300390499999999949e-01,2.305810600000000044e-01,1.947974600000000056e-01,2.171435499999999907e-01,2.308201699999999912e-01
2.074086800000000119e-01,2.606527900000000231e-01,3.352389599999999747e-01,1.945286800000000094e-01,2.415796799999999911e-01,3.078803500000000248e-01,1.759202400000000055e-01,2.119672599999999907e-01,2.590004499999999932e-01
1.269392299999999862e-01,1.467356999999999967e-01,1.726852700000000018e-01,1.203309000000000045e-01,1.388805800000000035e-01,1.636587999999999932e-01,1.126710300000000053e-01,1.291483099999999884e-01,1.510259800000000041e-01
3.361133199999999932e-01,3.749185800000000013e-01,3.517393400000000114e-01,2.772536199999999784e-01,3.409677099999999794e-01,3.806937400000000027e-01,2.243233699999999942e-01,2.795648499999999759e-01,3.445548399999999734e-01
1.810585999999999862e-01,2.283762799999999871e-01,3.078975299999999748e-01,1.880849300000000113e-01,2.365125200000000039e-01,3.132345599999999952e-01,1.865420899999999937e-01,2.277055000000000051e-01,2.823720800000000253e-01
1.937320399999999943e-01,2.411346199999999940e-01,3.092192300000000116e-01,1.835599300000000100e-01,2.188357599999999903e-01,2.600204099999999796e-01,1.680268400000000106e-01,1.914910700000000132e-01,2.140352299999999930e-01
1.415197699999999892e-01,1.683367899999999862e-01,2.069280500000000023e-01,1.282826099999999914e-01,1.502581299999999898e-01,1.810024199999999972e-01,1.160059699999999999e-01,1.336298999999999959e-01,1.573318499999999953e-01
2.574489500000000097e-01,3.064144599999999996e-01,3.348226000000000258e-01,2.507747499999999907e-01,3.162056300000000153e-01,3.832690300000000105e-01,2.269147300000000089e-01,2.879789899999999903e-01,3.675798200000000016e-01
3.240615800000000157e-01,3.414402300000000112e-01,3.109988499999999934e-01,3.110617199999999860e-01,3.628184999999999882e-01,3.635901899999999798e-01,2.686703799999999864e-01,3.275320899999999980e-01,3.652502400000000038e-01
